datetime,ghi,temp,humidity,cloud_cover,lat,lon
2023-01-01 00:00:00,0.0,16.41,70.41,20,22.57,88.36
2023-01-01 01:00:00,0.0,15.54,74.78,20,22.57,88.36
2023-01-01 02:00:00,0.0,14.62,80.11,20,22.57,88.36
2023-01-01 03:00:00,0.0,13.83,85.25,20,22.57,88.36
2023-01-01 04:00:00,0.0,13.24,89.88,20,22.57,88.36
2023-01-01 05:00:00,0.0,12.71,94.75,20,22.57,88.36
2023-01-01 06:00:00,0.0,12.22,99.86,20,22.57,88.36
2023-01-01 07:00:00,35.92,13.49,95.54,20,22.57,88.36
2023-01-01 08:00:00,107.55,15.53,86.92,20,22.57,88.36
2023-01-01 09:00:00,195.9,18.43,73.95,20,22.57,88.36
2023-01-01 10:00:00,291.5,22.36,54.04,20,22.57,88.36
2023-01-01 11:00:00,391.52,24.29,47.1,20,22.57,88.36
2023-01-01 12:00:00,393.23,25.34,44.04,20,22.57,88.36
2023-01-01 13:00:00,376.15,25.85,42.92,20,22.57,88.36
2023-01-01 14:00:00,273.25,25.79,43.77,20,22.57,88.36
2023-01-01 15:00:00,162.88,25.28,45.9,20,22.57,88.36
2023-01-01 16:00:00,62.33,23.44,61.43,20,22.57,88.36
2023-01-01 17:00:00,4.9,20.45,71.14,20,22.57,88.36
2023-01-01 18:00:00,0.0,19.23,72.96,20,22.57,88.36
2023-01-01 19:00:00,0.0,18.37,74.82,20,22.57,88.36
2023-01-01 20:00:00,0.0,17.47,77.54,20,22.57,88.36
2023-01-01 21:00:00,0.0,16.65,80.16,20,22.57,88.36
2023-01-01 22:00:00,0.0,15.89,82.78,20,22.57,88.36
2023-01-01 23:00:00,0.0,15.18,85.46,20,22.57,88.36
2023-01-02 00:00:00,0.0,14.56,88.13,20,22.57,88.36
2023-01-02 01:00:00,0.0,14.06,90.59,20,22.57,88.36
2023-01-02 02:00:00,0.0,13.7,92.7,20,22.57,88.36
2023-01-02 03:00:00,0.0,13.47,94.09,20,22.57,88.36
2023-01-02 04:00:00,0.0,13.17,95.43,20,22.57,88.36
2023-01-02 05:00:00,0.0,12.84,97.24,20,22.57,88.36
2023-01-02 06:00:00,0.0,12.47,99.39,20,22.57,88.36
2023-01-02 07:00:00,35.28,13.72,93.12,20,22.57,88.36
2023-01-02 08:00:00,113.8,15.7,83.54,20,22.57,88.36
2023-01-02 09:00:00,209.88,18.72,71.21,20,22.57,88.36
2023-01-02 10:00:00,284.23,22.7,53.0,20,22.57,88.36
2023-01-02 11:00:00,391.38,24.22,48.38,20,22.57,88.36
2023-01-02 12:00:00,416.65,24.87,46.28,20,22.57,88.36
2023-01-02 13:00:00,378.9,25.15,45.28,20,22.57,88.36
2023-01-02 14:00:00,262.85,25.06,45.19,20,22.57,88.36
2023-01-02 15:00:00,151.9,24.43,46.97,20,22.57,88.36
2023-01-02 16:00:00,60.62,22.52,62.88,20,22.57,88.36
2023-01-02 17:00:00,5.18,19.74,70.06,20,22.57,88.36
2023-01-02 18:00:00,0.0,18.76,70.11,20,22.57,88.36
2023-01-02 19:00:00,0.0,18.01,71.34,20,22.57,88.36
2023-01-02 20:00:00,0.0,17.19,73.17,20,22.57,88.36
2023-01-02 21:00:00,0.0,16.36,75.14,20,22.57,88.36
2023-01-02 22:00:00,0.0,15.55,77.11,20,22.57,88.36
2023-01-02 23:00:00,0.0,14.81,79.32,20,22.57,88.36
2023-01-03 00:00:00,0.0,14.13,81.57,20,22.57,88.36
2023-01-03 01:00:00,0.0,13.5,83.91,20,22.57,88.36
2023-01-03 02:00:00,0.0,12.9,86.37,20,22.57,88.36
2023-01-03 03:00:00,0.0,12.38,88.57,20,22.57,88.36
2023-01-03 04:00:00,0.0,11.92,90.71,20,22.57,88.36
2023-01-03 05:00:00,0.0,11.47,93.11,20,22.57,88.36
2023-01-03 06:00:00,0.0,11.05,95.92,20,22.57,88.36
2023-01-03 07:00:00,38.92,12.55,89.07,20,22.57,88.36
2023-01-03 08:00:00,96.38,14.72,79.33,20,22.57,88.36
2023-01-03 09:00:00,149.73,17.9,67.65,20,22.57,88.36
2023-01-03 10:00:00,244.35,22.2,48.41,20,22.57,88.36
2023-01-03 11:00:00,410.02,23.74,44.0,20,22.57,88.36
2023-01-03 12:00:00,489.58,24.35,42.0,20,22.57,88.36
2023-01-03 13:00:00,437.15,24.64,40.86,20,22.57,88.36
2023-01-03 14:00:00,347.2,24.54,40.34,20,22.57,88.36
2023-01-03 15:00:00,206.93,23.63,43.54,20,22.57,88.36
2023-01-03 16:00:00,77.93,21.31,59.0,20,22.57,88.36
2023-01-03 17:00:00,6.3,18.11,68.65,20,22.57,88.36
2023-01-03 18:00:00,0.0,16.84,71.06,20,22.57,88.36
2023-01-03 19:00:00,0.0,16.02,72.41,20,22.57,88.36
2023-01-03 20:00:00,0.0,15.31,73.21,20,22.57,88.36
2023-01-03 21:00:00,0.0,14.74,73.44,20,22.57,88.36
2023-01-03 22:00:00,0.0,14.22,73.76,20,22.57,88.36
2023-01-03 23:00:00,0.0,13.52,75.51,20,22.57,88.36
2023-01-04 00:00:00,0.0,12.7,78.12,20,22.57,88.36
2023-01-04 01:00:00,0.0,12.02,80.19,20,22.57,88.36
2023-01-04 02:00:00,0.0,11.49,81.47,20,22.57,88.36
2023-01-04 03:00:00,0.0,10.98,83.03,20,22.57,88.36
2023-01-04 04:00:00,0.0,10.48,84.7,20,22.57,88.36
2023-01-04 05:00:00,0.0,10.02,86.45,20,22.57,88.36
2023-01-04 06:00:00,0.0,9.62,88.05,20,22.57,88.36
2023-01-04 07:00:00,17.1,11.09,81.72,20,22.57,88.36
2023-01-04 08:00:00,50.25,13.19,71.4,20,22.57,88.36
2023-01-04 09:00:00,81.35,15.98,63.77,20,22.57,88.36
2023-01-04 10:00:00,146.1,20.22,47.46,20,22.57,88.36
2023-01-04 11:00:00,268.33,22.13,43.08,20,22.57,88.36
2023-01-04 12:00:00,485.4,23.09,41.63,20,22.57,88.36
2023-01-04 13:00:00,513.72,23.6,40.78,20,22.57,88.36
2023-01-04 14:00:00,387.48,23.58,40.86,20,22.57,88.36
2023-01-04 15:00:00,242.82,22.89,42.94,20,22.57,88.36
2023-01-04 16:00:00,97.6,20.73,54.82,20,22.57,88.36
2023-01-04 17:00:00,7.22,17.3,67.77,20,22.57,88.36
2023-01-04 18:00:00,0.0,16.01,70.75,20,22.57,88.36
2023-01-04 19:00:00,0.0,15.17,72.46,20,22.57,88.36
2023-01-04 20:00:00,0.0,14.38,74.3,20,22.57,88.36
2023-01-04 21:00:00,0.0,13.7,75.7,20,22.57,88.36
2023-01-04 22:00:00,0.0,13.15,76.65,20,22.57,88.36
2023-01-04 23:00:00,0.0,12.64,77.79,20,22.57,88.36
2023-01-05 00:00:00,0.0,12.05,79.81,20,22.57,88.36
2023-01-05 01:00:00,0.0,11.5,82.03,20,22.57,88.36
2023-01-05 02:00:00,0.0,11.09,83.9,20,22.57,88.36
2023-01-05 03:00:00,0.0,10.83,85.35,20,22.57,88.36
2023-01-05 04:00:00,0.0,10.54,87.16,20,22.57,88.36
2023-01-05 05:00:00,0.0,10.09,89.75,20,22.57,88.36
2023-01-05 06:00:00,0.0,9.58,92.42,20,22.57,88.36
2023-01-05 07:00:00,46.95,10.62,86.67,20,22.57,88.36
2023-01-05 08:00:00,153.9,12.51,78.12,20,22.57,88.36
2023-01-05 09:00:00,262.25,16.04,64.06,20,22.57,88.36
2023-01-05 10:00:00,386.95,19.84,49.57,20,22.57,88.36
2023-01-05 11:00:00,494.98,21.56,46.19,20,22.57,88.36
2023-01-05 12:00:00,570.55,22.7,44.51,20,22.57,88.36
2023-01-05 13:00:00,506.83,23.47,43.5,20,22.57,88.36
2023-01-05 14:00:00,394.0,23.7,43.14,20,22.57,88.36
2023-01-05 15:00:00,253.15,23.19,44.41,20,22.57,88.36
2023-01-05 16:00:00,106.6,21.18,55.15,20,22.57,88.36
2023-01-05 17:00:00,8.25,17.54,68.16,20,22.57,88.36
2023-01-05 18:00:00,0.0,16.17,70.6,20,22.57,88.36
2023-01-05 19:00:00,0.0,15.3,71.52,20,22.57,88.36
2023-01-05 20:00:00,0.0,14.47,71.94,20,22.57,88.36
2023-01-05 21:00:00,0.0,13.61,72.86,20,22.57,88.36
2023-01-05 22:00:00,0.0,12.74,74.38,20,22.57,88.36
2023-01-05 23:00:00,0.0,11.92,75.82,20,22.57,88.36
2023-01-06 00:00:00,0.0,11.13,77.31,20,22.57,88.36
2023-01-06 01:00:00,0.0,10.46,78.9,20,22.57,88.36
2023-01-06 02:00:00,0.0,9.84,80.61,20,22.57,88.36
2023-01-06 03:00:00,0.0,9.21,82.55,20,22.57,88.36
2023-01-06 04:00:00,0.0,8.6,84.43,20,22.57,88.36
2023-01-06 05:00:00,0.0,8.01,86.39,20,22.57,88.36
2023-01-06 06:00:00,0.0,7.49,88.14,20,22.57,88.36
2023-01-06 07:00:00,70.82,8.5,82.19,20,22.57,88.36
2023-01-06 08:00:00,224.27,10.83,72.34,20,22.57,88.36
2023-01-06 09:00:00,392.67,14.73,59.26,20,22.57,88.36
2023-01-06 10:00:00,543.45,18.99,43.87,20,22.57,88.36
2023-01-06 11:00:00,637.1,21.44,38.06,20,22.57,88.36
2023-01-06 12:00:00,672.35,23.09,34.6,20,22.57,88.36
2023-01-06 13:00:00,616.6,23.95,32.7,20,22.57,88.36
2023-01-06 14:00:00,492.73,24.09,32.08,20,22.57,88.36
2023-01-06 15:00:00,317.67,23.44,34.24,20,22.57,88.36
2023-01-06 16:00:00,135.93,21.13,48.85,20,22.57,88.36
2023-01-06 17:00:00,10.52,17.04,62.82,20,22.57,88.36
2023-01-06 18:00:00,0.0,15.68,66.18,20,22.57,88.36
2023-01-06 19:00:00,0.0,14.99,68.28,20,22.57,88.36
2023-01-06 20:00:00,0.0,14.37,70.62,20,22.57,88.36
2023-01-06 21:00:00,0.0,13.73,73.13,20,22.57,88.36
2023-01-06 22:00:00,0.0,13.01,75.68,20,22.57,88.36
2023-01-06 23:00:00,0.0,12.21,78.25,20,22.57,88.36
2023-01-07 00:00:00,0.0,11.42,80.14,20,22.57,88.36
2023-01-07 01:00:00,0.0,10.72,81.02,20,22.57,88.36
2023-01-07 02:00:00,0.0,10.1,81.13,20,22.57,88.36
2023-01-07 03:00:00,0.0,9.44,81.35,20,22.57,88.36
2023-01-07 04:00:00,0.0,8.64,83.1,20,22.57,88.36
2023-01-07 05:00:00,0.0,7.91,85.07,20,22.57,88.36
2023-01-07 06:00:00,0.0,7.29,87.04,20,22.57,88.36
2023-01-07 07:00:00,66.28,8.0,82.22,20,22.57,88.36
2023-01-07 08:00:00,230.93,10.2,72.87,20,22.57,88.36
2023-01-07 09:00:00,381.33,14.15,58.11,20,22.57,88.36
2023-01-07 10:00:00,538.45,17.71,46.58,20,22.57,88.36
2023-01-07 11:00:00,638.62,20.83,39.76,20,22.57,88.36
2023-01-07 12:00:00,603.58,22.47,38.13,20,22.57,88.36
2023-01-07 13:00:00,539.53,23.36,37.26,20,22.57,88.36
2023-01-07 14:00:00,435.45,23.72,36.81,20,22.57,88.36
2023-01-07 15:00:00,276.95,23.27,38.6,20,22.57,88.36
2023-01-07 16:00:00,120.55,21.09,53.96,20,22.57,88.36
2023-01-07 17:00:00,9.7,17.45,64.8,20,22.57,88.36
2023-01-07 18:00:00,0.0,16.16,67.11,20,22.57,88.36
2023-01-07 19:00:00,0.0,15.32,69.56,20,22.57,88.36
2023-01-07 20:00:00,0.0,14.57,71.88,20,22.57,88.36
2023-01-07 21:00:00,0.0,13.92,74.19,20,22.57,88.36
2023-01-07 22:00:00,0.0,13.26,76.49,20,22.57,88.36
2023-01-07 23:00:00,0.0,12.55,78.1,20,22.57,88.36
2023-01-08 00:00:00,0.0,11.84,77.96,20,22.57,88.36
2023-01-08 01:00:00,0.0,11.13,76.8,20,22.57,88.36
2023-01-08 02:00:00,0.0,10.45,75.46,20,22.57,88.36
2023-01-08 03:00:00,0.0,9.86,74.76,20,22.57,88.36
2023-01-08 04:00:00,0.0,9.32,74.77,20,22.57,88.36
2023-01-08 05:00:00,0.0,8.71,76.66,20,22.57,88.36
2023-01-08 06:00:00,0.0,8.14,79.15,20,22.57,88.36
2023-01-08 07:00:00,56.9,9.05,73.62,20,22.57,88.36
2023-01-08 08:00:00,199.6,10.96,66.06,20,22.57,88.36
2023-01-08 09:00:00,361.77,14.35,55.4,20,22.57,88.36
2023-01-08 10:00:00,514.2,18.13,42.97,20,22.57,88.36
2023-01-08 11:00:00,622.25,20.84,38.38,20,22.57,88.36
2023-01-08 12:00:00,567.83,23.12,37.25,20,22.57,88.36
2023-01-08 13:00:00,499.98,24.53,37.01,20,22.57,88.36
2023-01-08 14:00:00,418.58,24.92,36.79,20,22.57,88.36
2023-01-08 15:00:00,265.42,24.54,38.1,20,22.57,88.36
2023-01-08 16:00:00,108.9,22.4,54.54,20,22.57,88.36
2023-01-08 17:00:00,9.85,18.71,63.71,20,22.57,88.36
2023-01-08 18:00:00,0.0,17.09,66.88,20,22.57,88.36
2023-01-08 19:00:00,0.0,16.1,69.61,20,22.57,88.36
2023-01-08 20:00:00,0.0,15.3,71.84,20,22.57,88.36
2023-01-08 21:00:00,0.0,14.53,74.55,20,22.57,88.36
2023-01-08 22:00:00,0.0,13.8,77.25,20,22.57,88.36
2023-01-08 23:00:00,0.0,13.11,79.51,20,22.57,88.36
2023-01-09 00:00:00,0.0,12.44,81.49,20,22.57,88.36
2023-01-09 01:00:00,0.0,11.77,83.04,20,22.57,88.36
2023-01-09 02:00:00,0.0,11.1,84.22,20,22.57,88.36
2023-01-09 03:00:00,0.0,10.48,84.7,20,22.57,88.36
2023-01-09 04:00:00,0.0,9.93,83.91,20,22.57,88.36
2023-01-09 05:00:00,0.0,9.38,82.7,20,22.57,88.36
2023-01-09 06:00:00,0.0,8.87,81.95,20,22.57,88.36
2023-01-09 07:00:00,69.1,10.17,72.66,20,22.57,88.36
2023-01-09 08:00:00,226.5,12.35,62.91,20,22.57,88.36
2023-01-09 09:00:00,402.4,15.87,53.43,20,22.57,88.36
2023-01-09 10:00:00,549.2,20.32,40.51,20,22.57,88.36
2023-01-09 11:00:00,641.0,23.35,37.82,20,22.57,88.36
2023-01-09 12:00:00,636.47,25.04,36.43,20,22.57,88.36
2023-01-09 13:00:00,585.55,25.9,34.98,20,22.57,88.36
2023-01-09 14:00:00,467.52,25.99,34.33,20,22.57,88.36
2023-01-09 15:00:00,303.38,25.29,36.08,20,22.57,88.36
2023-01-09 16:00:00,135.2,23.0,51.97,20,22.57,88.36
2023-01-09 17:00:00,11.82,19.02,63.02,20,22.57,88.36
2023-01-09 18:00:00,0.0,17.49,65.29,20,22.57,88.36
2023-01-09 19:00:00,0.0,16.58,66.96,20,22.57,88.36
2023-01-09 20:00:00,0.0,15.78,68.23,20,22.57,88.36
2023-01-09 21:00:00,0.0,15.04,69.19,20,22.57,88.36
2023-01-09 22:00:00,0.0,14.38,70.13,20,22.57,88.36
2023-01-09 23:00:00,0.0,13.68,71.71,20,22.57,88.36
2023-01-10 00:00:00,0.0,12.92,74.24,20,22.57,88.36
2023-01-10 01:00:00,0.0,12.15,77.03,20,22.57,88.36
2023-01-10 02:00:00,0.0,11.43,79.56,20,22.57,88.36
2023-01-10 03:00:00,0.0,10.77,81.36,20,22.57,88.36
2023-01-10 04:00:00,0.0,10.17,82.22,20,22.57,88.36
2023-01-10 05:00:00,0.0,9.65,82.22,20,22.57,88.36
2023-01-10 06:00:00,0.0,9.2,81.75,20,22.57,88.36
2023-01-10 07:00:00,71.53,10.56,72.39,20,22.57,88.36
2023-01-10 08:00:00,240.6,12.8,62.91,20,22.57,88.36
2023-01-10 09:00:00,425.4,16.34,53.29,20,22.57,88.36
2023-01-10 10:00:00,572.85,20.66,40.64,20,22.57,88.36
2023-01-10 11:00:00,661.08,23.98,34.21,20,22.57,88.36
2023-01-10 12:00:00,685.42,25.71,31.5,20,22.57,88.36
2023-01-10 13:00:00,627.8,26.42,30.03,20,22.57,88.36
2023-01-10 14:00:00,503.92,26.48,29.8,20,22.57,88.36
2023-01-10 15:00:00,230.37,25.61,32.64,20,22.57,88.36
2023-01-10 16:00:00,98.25,22.88,51.05,20,22.57,88.36
2023-01-10 17:00:00,9.76,18.78,61.34,20,22.57,88.36
2023-01-10 18:00:00,0.0,17.25,63.47,20,22.57,88.36
2023-01-10 19:00:00,0.0,16.4,64.85,20,22.57,88.36
2023-01-10 20:00:00,0.0,15.68,65.64,20,22.57,88.36
2023-01-10 21:00:00,0.0,14.98,66.39,20,22.57,88.36
2023-01-10 22:00:00,0.0,14.2,67.61,20,22.57,88.36
2023-01-10 23:00:00,0.0,13.34,69.47,20,22.57,88.36
2023-01-11 00:00:00,0.0,12.47,71.85,20,22.57,88.36
2023-01-11 01:00:00,0.0,11.66,74.47,20,22.57,88.36
2023-01-11 02:00:00,0.0,10.99,76.74,20,22.57,88.36
2023-01-11 03:00:00,0.0,10.45,78.53,20,22.57,88.36
2023-01-11 04:00:00,0.0,9.93,80.27,20,22.57,88.36
2023-01-11 05:00:00,0.0,9.41,82.2,20,22.57,88.36
2023-01-11 06:00:00,0.0,8.92,84.02,20,22.57,88.36
2023-01-11 07:00:00,71.12,10.25,77.92,20,22.57,88.36
2023-01-11 08:00:00,221.75,12.39,67.75,20,22.57,88.36
2023-01-11 09:00:00,397.3,15.42,60.1,20,22.57,88.36
2023-01-11 10:00:00,541.0,20.36,44.02,20,22.57,88.36
2023-01-11 11:00:00,628.75,23.19,36.31,20,22.57,88.36
2023-01-11 12:00:00,609.3,24.33,34.07,20,22.57,88.36
2023-01-11 13:00:00,556.58,24.96,32.41,20,22.57,88.36
2023-01-11 14:00:00,442.88,24.98,31.89,20,22.57,88.36
2023-01-11 15:00:00,288.95,24.29,33.48,20,22.57,88.36
2023-01-11 16:00:00,129.48,21.92,49.56,20,22.57,88.36
2023-01-11 17:00:00,12.15,17.92,61.5,20,22.57,88.36
2023-01-11 18:00:00,0.0,16.67,62.27,20,22.57,88.36
2023-01-11 19:00:00,0.0,16.38,60.52,20,22.57,88.36
2023-01-11 20:00:00,0.0,15.88,60.09,20,22.57,88.36
2023-01-11 21:00:00,0.0,14.77,62.82,20,22.57,88.36
2023-01-11 22:00:00,0.0,13.64,65.82,20,22.57,88.36
2023-01-11 23:00:00,0.0,12.76,68.03,20,22.57,88.36
2023-01-12 00:00:00,0.0,12.03,70.3,20,22.57,88.36
2023-01-12 01:00:00,0.0,11.42,72.32,20,22.57,88.36
2023-01-12 02:00:00,0.0,10.96,73.8,20,22.57,88.36
2023-01-12 03:00:00,0.0,10.51,75.39,20,22.57,88.36
2023-01-12 04:00:00,0.0,9.96,77.43,20,22.57,88.36
2023-01-12 05:00:00,0.0,9.42,79.51,20,22.57,88.36
2023-01-12 06:00:00,0.0,8.89,81.48,20,22.57,88.36
2023-01-12 07:00:00,71.15,10.72,75.64,20,22.57,88.36
2023-01-12 08:00:00,226.3,13.33,61.81,20,22.57,88.36
2023-01-12 09:00:00,407.25,16.52,54.48,20,22.57,88.36
2023-01-12 10:00:00,555.38,21.6,37.15,20,22.57,88.36
2023-01-12 11:00:00,646.45,23.67,33.06,20,22.57,88.36
2023-01-12 12:00:00,663.22,24.7,32.13,20,22.57,88.36
2023-01-12 13:00:00,595.03,25.39,31.59,20,22.57,88.36
2023-01-12 14:00:00,469.38,25.49,32.17,20,22.57,88.36
2023-01-12 15:00:00,300.98,24.75,35.11,20,22.57,88.36
2023-01-12 16:00:00,134.45,22.31,54.59,20,22.57,88.36
2023-01-12 17:00:00,12.7,19.5,58.4,20,22.57,88.36
2023-01-12 18:00:00,0.0,19.21,54.3,20,22.57,88.36
2023-01-12 19:00:00,0.0,19.29,51.33,20,22.57,88.36
2023-01-12 20:00:00,0.0,18.86,51.72,20,22.57,88.36
2023-01-12 21:00:00,0.0,18.08,54.55,20,22.57,88.36
2023-01-12 22:00:00,0.0,17.22,57.74,20,22.57,88.36
2023-01-12 23:00:00,0.0,16.43,61.03,20,22.57,88.36
2023-01-13 00:00:00,0.0,15.98,63.06,20,22.57,88.36
2023-01-13 01:00:00,0.0,15.73,64.51,20,22.57,88.36
2023-01-13 02:00:00,0.0,15.5,66.01,20,22.57,88.36
2023-01-13 03:00:00,0.0,14.8,70.38,20,22.57,88.36
2023-01-13 04:00:00,0.0,14.24,74.27,20,22.57,88.36
2023-01-13 05:00:00,0.0,13.78,77.07,20,22.57,88.36
2023-01-13 06:00:00,0.0,13.66,77.63,20,22.57,88.36
2023-01-13 07:00:00,35.72,14.22,77.91,20,22.57,88.36
2023-01-13 08:00:00,138.6,15.8,71.96,20,22.57,88.36
2023-01-13 09:00:00,270.98,18.42,63.73,20,22.57,88.36
2023-01-13 10:00:00,441.55,22.64,52.7,20,22.57,88.36
2023-01-13 11:00:00,597.78,25.02,47.16,20,22.57,88.36
2023-01-13 12:00:00,517.03,26.16,44.69,20,22.57,88.36
2023-01-13 13:00:00,459.7,26.71,42.99,20,22.57,88.36
2023-01-13 14:00:00,368.52,26.68,42.44,20,22.57,88.36
2023-01-13 15:00:00,245.25,26.03,44.04,20,22.57,88.36
2023-01-13 16:00:00,106.6,23.94,60.21,20,22.57,88.36
2023-01-13 17:00:00,10.73,21.43,63.91,20,22.57,88.36
2023-01-13 18:00:00,0.0,20.94,61.68,20,22.57,88.36
2023-01-13 19:00:00,0.0,20.48,62.42,20,22.57,88.36
2023-01-13 20:00:00,0.0,19.57,66.26,20,22.57,88.36
2023-01-13 21:00:00,0.0,18.32,72.94,20,22.57,88.36
2023-01-13 22:00:00,0.0,17.01,81.79,20,22.57,88.36
2023-01-13 23:00:00,0.0,15.98,91.91,20,22.57,88.36
2023-01-14 00:00:00,0.0,15.31,100.0,20,22.57,88.36
2023-01-14 01:00:00,0.0,14.92,100.0,20,22.57,88.36
2023-01-14 02:00:00,0.0,14.78,100.0,20,22.57,88.36
2023-01-14 03:00:00,0.0,14.72,100.0,20,22.57,88.36
2023-01-14 04:00:00,0.0,14.57,100.0,20,22.57,88.36
2023-01-14 05:00:00,0.0,14.3,100.0,20,22.57,88.36
2023-01-14 06:00:00,0.0,14.01,100.0,20,22.57,88.36
2023-01-14 07:00:00,42.12,15.38,100.0,20,22.57,88.36
2023-01-14 08:00:00,114.25,17.72,85.66,20,22.57,88.36
2023-01-14 09:00:00,195.85,20.71,70.66,20,22.57,88.36
2023-01-14 10:00:00,297.83,24.94,49.36,20,22.57,88.36
2023-01-14 11:00:00,432.0,26.67,42.86,20,22.57,88.36
2023-01-14 12:00:00,443.08,27.51,39.87,20,22.57,88.36
2023-01-14 13:00:00,418.3,27.84,38.55,20,22.57,88.36
2023-01-14 14:00:00,351.12,27.68,38.67,20,22.57,88.36
2023-01-14 15:00:00,221.32,26.78,41.63,20,22.57,88.36
2023-01-14 16:00:00,92.78,24.61,57.36,20,22.57,88.36
2023-01-14 17:00:00,10.55,21.94,64.63,20,22.57,88.36
2023-01-14 18:00:00,0.0,21.91,59.96,20,22.57,88.36
2023-01-14 19:00:00,0.0,22.32,56.08,20,22.57,88.36
2023-01-14 20:00:00,0.0,22.17,55.41,20,22.57,88.36
2023-01-14 21:00:00,0.0,21.4,57.58,20,22.57,88.36
2023-01-14 22:00:00,0.0,20.27,62.61,20,22.57,88.36
2023-01-14 23:00:00,0.0,18.93,69.21,20,22.57,88.36
2023-01-15 00:00:00,0.0,17.81,75.1,20,22.57,88.36
2023-01-15 01:00:00,0.0,16.95,80.76,20,22.57,88.36
2023-01-15 02:00:00,0.0,16.21,86.72,20,22.57,88.36
2023-01-15 03:00:00,0.0,15.42,91.65,20,22.57,88.36
2023-01-15 04:00:00,0.0,14.7,93.89,20,22.57,88.36
2023-01-15 05:00:00,0.0,14.15,93.55,20,22.57,88.36
2023-01-15 06:00:00,0.0,13.71,91.92,20,22.57,88.36
2023-01-15 07:00:00,27.48,15.28,82.48,20,22.57,88.36
2023-01-15 08:00:00,90.47,17.43,69.96,20,22.57,88.36
2023-01-15 09:00:00,162.15,20.6,58.76,20,22.57,88.36
2023-01-15 10:00:00,291.0,24.35,46.98,20,22.57,88.36
2023-01-15 11:00:00,489.08,26.17,42.5,20,22.57,88.36
2023-01-15 12:00:00,448.65,27.01,40.85,20,22.57,88.36
2023-01-15 13:00:00,421.3,27.39,40.08,20,22.57,88.36
2023-01-15 14:00:00,319.12,27.28,40.05,20,22.57,88.36
2023-01-15 15:00:00,195.52,26.52,41.72,20,22.57,88.36
2023-01-15 16:00:00,83.18,24.67,54.47,20,22.57,88.36
2023-01-15 17:00:00,9.8,21.6,65.42,20,22.57,88.36
2023-01-15 18:00:00,0.0,20.74,64.35,20,22.57,88.36
2023-01-15 19:00:00,0.0,20.25,64.21,20,22.57,88.36
2023-01-15 20:00:00,0.0,19.39,66.39,20,22.57,88.36
2023-01-15 21:00:00,0.0,18.41,69.37,20,22.57,88.36
2023-01-15 22:00:00,0.0,17.6,71.88,20,22.57,88.36
2023-01-15 23:00:00,0.0,16.81,75.06,20,22.57,88.36
2023-01-16 00:00:00,0.0,16.01,78.64,20,22.57,88.36
2023-01-16 01:00:00,0.0,15.22,82.35,20,22.57,88.36
2023-01-16 02:00:00,0.0,14.52,85.17,20,22.57,88.36
2023-01-16 03:00:00,0.0,13.92,86.93,20,22.57,88.36
2023-01-16 04:00:00,0.0,13.41,87.89,20,22.57,88.36
2023-01-16 05:00:00,0.0,12.94,88.53,20,22.57,88.36
2023-01-16 06:00:00,0.0,12.55,88.8,20,22.57,88.36
2023-01-16 07:00:00,41.83,13.91,80.5,20,22.57,88.36
2023-01-16 08:00:00,128.62,15.99,70.71,20,22.57,88.36
2023-01-16 09:00:00,228.65,19.54,56.28,20,22.57,88.36
2023-01-16 10:00:00,351.67,22.69,47.14,20,22.57,88.36
2023-01-16 11:00:00,433.3,24.46,44.81,20,22.57,88.36
2023-01-16 12:00:00,488.0,25.44,44.01,20,22.57,88.36
2023-01-16 13:00:00,457.17,25.85,43.78,20,22.57,88.36
2023-01-16 14:00:00,345.3,25.7,44.63,20,22.57,88.36
2023-01-16 15:00:00,212.6,24.99,46.69,20,22.57,88.36
2023-01-16 16:00:00,91.22,23.44,56.87,20,22.57,88.36
2023-01-16 17:00:00,11.23,20.28,71.02,20,22.57,88.36
2023-01-16 18:00:00,0.0,19.05,72.91,20,22.57,88.36
2023-01-16 19:00:00,0.0,18.61,72.58,20,22.57,88.36
2023-01-16 20:00:00,0.0,18.25,72.27,20,22.57,88.36
2023-01-16 21:00:00,0.0,17.64,73.67,20,22.57,88.36
2023-01-16 22:00:00,0.0,16.93,75.89,20,22.57,88.36
2023-01-16 23:00:00,0.0,16.16,78.47,20,22.57,88.36
2023-01-17 00:00:00,0.0,15.31,81.47,20,22.57,88.36
2023-01-17 01:00:00,0.0,14.62,83.31,20,22.57,88.36
2023-01-17 02:00:00,0.0,14.07,83.8,20,22.57,88.36
2023-01-17 03:00:00,0.0,13.51,84.17,20,22.57,88.36
2023-01-17 04:00:00,0.0,12.9,84.98,20,22.57,88.36
2023-01-17 05:00:00,0.0,12.31,86.79,20,22.57,88.36
2023-01-17 06:00:00,0.0,11.83,88.74,20,22.57,88.36
2023-01-17 07:00:00,41.58,13.23,81.75,20,22.57,88.36
2023-01-17 08:00:00,119.57,15.24,73.29,20,22.57,88.36
2023-01-17 09:00:00,207.52,19.29,58.84,20,22.57,88.36
2023-01-17 10:00:00,303.55,22.42,51.22,20,22.57,88.36
2023-01-17 11:00:00,378.6,24.05,47.79,20,22.57,88.36
2023-01-17 12:00:00,428.25,25.24,44.76,20,22.57,88.36
2023-01-17 13:00:00,382.67,25.72,43.62,20,22.57,88.36
2023-01-17 14:00:00,292.55,25.66,43.94,20,22.57,88.36
